Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium
P003013,Charger,Belkin,343.4,36,Argos,Scotland,19,Online,0,0.0,26.38,18-25,0.3622200056592076,77.8211579175051,28.188380261284788
P003014,Washing Machine,Whirlpool,148.31,24,Argos,West Midlands,49,Online,0,0.0,15.4,46-55,0.2122208675955498,77.8211579175051,16.515273650543225
P003015,Phone,Apple,409.06,12,Argos,North West,44,Marketplace,0,0.0,35.89,36-45,0.2025919081359967,77.8211579175051,15.765936875860087
P003016,Charger,Belkin,97.69,12,John Lewis,West Midlands,53,Online,1,23.35,14.39,46-55,0.181700274392936,72.00162683722563,13.082715353061682
P003017,Laptop,HP,491.49,24,Currys,Wales,47,Marketplace,0,0.0,43.06,46-55,0.2557370571576688,77.8211579175051,19.901753910424972
P003018,Refrigerator,Bosch,303.47,12,AO.com,Wales,68,Marketplace,0,0.0,27.4,66+,0.1122214654385203,77.8211579175051,8.73320438362493
P003019,Charger,Anker,24.51,12,Argos,Scotland,29,Marketplace,1,20.0,6.06,26-35,0.3467895837058908,63.99785219459187,22.193788520633646
P003020,TV,Panasonic,230.16,36,Currys,West Midlands,60,In-store,0,0.0,20.34,56-65,0.1575568550287444,77.8211579175051,12.261256896177375
P003021,Laptop,Dell,348.93,12,Currys,South East,23,In-store,1,135.1,31.48,18-25,0.4210321669679889,103.86923997747796,43.73229118903561
P003022,Tablet,Amazon,92.3,24,AO.com,London,54,Online,0,0.0,9.08,46-55,0.1923723132292505,77.8211579175051,14.970636166769259
P003023,Charger,Anker,168.99,24,Amazon UK,London,45,In-store,1,61.35,15.06,36-45,0.2758669452128667,61.7209729372718,17.02677625977119
P003024,Headphones,Bose,75.91,36,Currys,Wales,62,Online,0,0.0,9.11,56-65,0.1498918297754833,77.8211579175051,11.664755755501679
P003025,Tablet,Apple,190.77,36,Currys,London,42,Marketplace,0,0.0,17.1,36-45,0.2185169977268717,77.8211579175051,17.005245787761986
P003026,TV,Sony,317.48,24,Argos,North West,28,Marketplace,1,162.42,31.84,26-35,0.3082892224628092,64.46770293433028,19.874698011588045
P003027,TV,Sony,126.66,24,Argos,Scotland,44,Online,0,0.0,17.75,36-45,0.272222654698782,77.8211579175051,21.184682200036377
P003028,Laptop,Lenovo,527.8,36,Currys,Wales,29,Online,0,0.0,43.46,26-35,0.383955238603776,77.8211579175051,29.879841256637803
P003029,Charger,Apple,198.05,36,John Lewis,North West,65,Online,0,0.0,18.29,56-65,0.1404432761971404,77.8211579175051,10.929458375389448
P003030,Washing Machine,Bosch,296.1,24,Amazon UK,West Midlands,37,Online,1,75.95,21.29,36-45,0.3036588845062195,69.34871941965454,21.0583547809071
P003031,Refrigerator,Whirlpool,20.0,36,Argos,London,28,Marketplace,0,0.0,3.07,26-35,0.360670509697053,77.8211579175051,28.06779669132142
P003032,Refrigerator,Samsung,148.19,24,John Lewis,London,46,In-store,0,0.0,14.88,46-55,0.1654663054252164,77.8211579175051,12.876779484521897
P003033,Laptop,HP,387.12,24,Currys,London,34,Marketplace,0,0.0,27.87,26-35,0.4447897560946869,77.8211579175051,34.61405384913321
P003034,Headphones,Bose,251.54,12,AO.com,Wales,38,Online,0,0.0,23.59,36-45,0.2312206570419705,77.8211579175051,17.993859265452475
P003035,Phone,Samsung,358.76,24,AO.com,London,33,Online,0,0.0,25.75,26-35,0.343280618984961,77.8211579175051,26.71449526004755
P003036,Tablet,Samsung,63.08,12,Argos,South East,56,Online,0,0.0,7.34,56-65,0.1906915776953422,77.8211579175051,14.839839381367419
P003037,Phone,OnePlus,481.66,36,Amazon UK,South East,39,Marketplace,1,121.5,40.65,36-45,0.2857769843368052,126.59401608387948,36.17765615153609
P003038,Charger,Anker,307.47,36,Amazon UK,London,41,Marketplace,0,0.0,26.09,36-45,0.2730498868247524,77.8211579175051,21.249058361945952
P003039,Laptop,Apple,387.83,12,Argos,London,38,Online,1,120.15,34.89,36-45,0.3345656659568489,140.976407066946,47.16586551455661
P003040,Phone,Google,569.98,24,AO.com,North West,60,In-store,0,0.0,46.82,56-65,0.1470157186613769,77.8211579175051,11.440933458302514
P003041,Refrigerator,Whirlpool,213.32,36,Amazon UK,Wales,32,Online,0,0.0,25.84,26-35,0.3180747857474725,77.8211579175051,24.75294813123066
P003042,Phone,OnePlus,160.74,36,AO.com,North West,19,In-store,0,0.0,15.81,18-25,0.3447661317216777,77.8211579175051,26.830099581320045
P003043,Headphones,Bose,405.1,24,Currys,Scotland,41,Online,0,0.0,33.33,36-45,0.2715894865569352,77.8211579175051,21.135408322081386
P003044,Washing Machine,LG,406.07,36,Amazon UK,Wales,53,In-store,0,0.0,37.51,46-55,0.1580322990996903,77.8211579175051,12.2982565043034
P003045,Tablet,Samsung,122.68,36,Argos,North West,40,Online,0,0.0,17.97,36-45,0.2943005289803519,77.8211579175051,22.902807940985255
P003046,TV,LG,125.88,24,AO.com,North West,62,Marketplace,0,0.0,16.23,56-65,0.1159140100391573,77.8211579175051,9.020562480108532
P003047,TV,LG,209.43,36,AO.com,North West,61,Online,0,0.0,15.24,56-65,0.1144974730983938,77.8211579175051,8.910325935145396
P003048,TV,Sony,256.65,12,AO.com,North West,25,In-store,1,69.1,20.09,18-25,0.3147772573059393,63.55610450659327,20.00601626163508
P003049,Washing Machine,Whirlpool,229.75,36,Currys,West Midlands,45,Online,1,25.19,19.63,36-45,0.2591152298666702,58.65107165886972,15.197385914814571
P003050,Tablet,Apple,204.37,12,AO.com,West Midlands,22,Marketplace,0,0.0,22.97,18-25,0.2965717453414771,77.8211579175051,23.0795566280892
P003051,Headphones,Beats,78.72,12,Argos,London,32,In-store,0,0.0,1.48,26-35,0.3883635930040257,77.8211579175051,30.22290450057596
P003052,Headphones,Sony,242.88,12,Amazon UK,North West,48,Online,1,46.61,19.08,46-55,0.2050555703431305,68.91176471580906,14.130741217151842
P003053,Refrigerator,Samsung,125.85,12,Argos,Wales,32,Marketplace,1,61.46,8.96,26-35,0.2684074401105705,56.70772276891813,15.220774702905228
P003054,Washing Machine,Bosch,119.0,24,Currys,West Midlands,32,Marketplace,0,0.0,16.0,26-35,0.3693223700900468,77.8211579175051,28.741094485244798
P003055,Headphones,Beats,88.48,12,Amazon UK,Wales,69,Marketplace,0,0.0,10.36,66+,0.1159662899830952,77.8211579175051,9.024630965881641
P003056,Washing Machine,Bosch,94.38,12,John Lewis,Wales,25,Online,0,0.0,9.41,18-25,0.348505205597255,77.8211579175051,27.121078639856567
P003057,Charger,Apple,171.27,36,Argos,South East,53,Marketplace,1,69.01,15.44,46-55,0.2203659372479014,58.23210736887691,12.832372918262987
P003058,Tablet,Apple,251.09,12,AO.com,North West,31,Marketplace,0,0.0,22.9,26-35,0.2281787029972939,77.8211579175051,17.757130879363903
P003059,TV,Sony,277.31,36,Currys,London,52,In-store,0,0.0,23.75,46-55,0.2044407195772122,77.8211579175051,15.909813522986607
P003060,TV,Sony,93.39,36,John Lewis,Wales,28,Online,1,24.46,10.92,26-35,0.2735517499925814,60.7855527904596,16.627994340096663
P003061,Laptop,Dell,527.01,12,Currys,Scotland,49,Online,0,0.0,45.78,46-55,0.2326188838290359,77.8211579175051,18.102670893053176
P003062,Phone,Samsung,322.42,12,Currys,West Midlands,30,Online,1,29.47,24.74,26-35,0.3794000289781931,98.99752675378124,37.55966451915405
P003063,Headphones,Beats,116.22,24,Amazon UK,North West,18,Marketplace,0,0.0,17.15,18-25,0.3890139748075267,77.8211579175051,30.273517965612886
P003064,Tablet,Samsung,197.88,36,Currys,West Midlands,50,In-store,0,0.0,18.7,46-55,0.2514734183118944,77.8211579175051,19.569952598504756
P003065,Refrigerator,Bosch,347.17,24,John Lewis,South East,22,Marketplace,0,0.0,31.26,18-25,0.4069128849135505,77.8211579175051,31.666431875524992
P003066,Phone,OnePlus,166.91,36,John Lewis,Scotland,67,Marketplace,0,0.0,17.49,66+,0.1121594867652871,77.8211579175051,8.728381131507732
P003067,Laptop,Apple,421.43,24,Argos,West Midlands,67,Marketplace,0,0.0,35.47,66+,0.1456684953514395,77.8211579175051,11.33609098034973
P003068,Charger,Belkin,135.76,12,Amazon UK,Scotland,34,Online,0,0.0,10.49,26-35,0.308602098765935,77.8211579175051,24.015772661737333
P003069,Refrigerator,Bosch,111.43,24,Argos,West Midlands,65,Online,0,0.0,14.38,56-65,0.2041556657185306,77.8211579175051,15.887630301635154
P003070,Tablet,Amazon,258.89,12,John Lewis,West Midlands,44,In-store,0,0.0,19.91,36-45,0.2629751075967524,77.8211579175051,20.465027376659766
P003071,Tablet,Amazon,283.23,36,AO.com,North West,61,Online,1,49.7,26.23,56-65,0.1357208721272978,65.4033290839452,8.876596863301703
P003072,Refrigerator,Samsung,288.73,36,Currys,North West,67,Marketplace,0,0.0,22.64,66+,0.0851277862807226,77.8211579175051,6.624742899319737
P003073,Tablet,Amazon,197.02,12,AO.com,London,26,Marketplace,0,0.0,20.37,26-35,0.3101272640424601,77.8211579175051,24.13446278957209
P003074,Tablet,Amazon,48.95,36,Argos,London,60,Marketplace,0,0.0,6.36,56-65,0.1716126452615769,77.8211579175051,13.35509476754196
P003075,Phone,OnePlus,445.46,24,AO.com,Wales,19,Online,0,0.0,35.42,18-25,0.3403589225305266,77.8211579175051,26.487125458879994
P003076,Phone,Google,433.07,36,Currys,West Midlands,45,Online,0,0.0,31.69,36-45,0.2900816023240068,77.8211579175051,22.57448618341945
P003077,Headphones,Bose,164.39,36,John Lewis,London,53,In-store,1,67.2,21.17,46-55,0.2020121735693474,62.31733777076271,12.588860854126965
P003078,Refrigerator,Bosch,38.67,24,Currys,West Midlands,19,Online,0,0.0,0.57,18-25,0.4532433287197575,77.8211579175051,35.27192065935592
P003079,Laptop,HP,326.58,36,Amazon UK,Wales,50,Marketplace,0,0.0,33.57,46-55,0.2631245164995815,77.8211579175051,20.47665455048111
P003080,Phone,Samsung,465.66,12,Amazon UK,Wales,18,Marketplace,1,218.5,36.82,18-25,0.4021911640354494,104.55206444588,42.0499165017978
P003081,Washing Machine,Whirlpool,203.54,24,Argos,North West,34,Online,0,0.0,15.99,26-35,0.297595752818609,77.8211579175051,23.159246075675785
P003082,Laptop,Dell,421.88,36,AO.com,Scotland,64,Marketplace,0,0.0,33.79,56-65,0.1707102915998078,77.8211579175051,13.284872560731987
P003083,Charger,Anker,224.83,36,Currys,North West,38,In-store,0,0.0,20.87,36-45,0.2431185044873873,77.8211579175051,18.919763530380642
P003084,Phone,Google,356.27,24,AO.com,London,57,Online,1,88.59,22.46,56-65,0.1585185446043906,128.9235993512052,20.436781334312606
P003085,Washing Machine,Whirlpool,265.98,24,John Lewis,London,60,In-store,0,0.0,21.18,56-65,0.1459184094870914,77.8211579175051,11.355539587766115
P003086,Phone,OnePlus,281.48,12,AO.com,West Midlands,46,In-store,1,103.76,20.47,46-55,0.2148077747279504,123.59471056040056,26.549104743624756
P003087,Charger,Belkin,348.36,24,AO.com,Scotland,32,Online,0,0.0,28.76,26-35,0.2794395408222787,77.8211579175051,21.74630863472566
P003088,Headphones,Bose,237.77,12,AO.com,West Midlands,62,In-store,0,0.0,28.0,56-65,0.1606352160189108,77.8211579175051,12.500818512920201
P003089,Headphones,Beats,20.0,36,Currys,West Midlands,57,Marketplace,1,20.0,-2.52,56-65,0.1832909507756936,55.09783265242564,10.098934132543151
P003090,Headphones,Bose,73.44,36,AO.com,Wales,45,Marketplace,0,0.0,12.22,36-45,0.2340812669166189,77.8211579175051,18.216475238247863
P003091,TV,Sony,293.85,12,John Lewis,South East,65,In-store,0,0.0,28.85,56-65,0.1452513499954513,77.8211579175051,11.30362824572682
P003092,Charger,Belkin,275.6,24,Argos,South East,66,Online,0,0.0,25.9,66+,0.1038264639847643,77.8211579175051,8.0798956497745
P003093,Headphones,Beats,230.45,36,Argos,North West,33,Marketplace,0,0.0,18.23,26-35,0.3485514125188951,77.8211579175051,27.1246745160024
P003094,Refrigerator,Whirlpool,224.83,12,AO.com,West Midlands,35,Online,0,0.0,23.0,26-35,0.3239117471515944,77.8211579175051,25.20718722641921
P003095,Charger,Belkin,141.19,36,Argos,South East,22,In-store,1,36.11,20.35,18-25,0.3597074509344879,66.0734271051154,23.76710403848676
P003096,Charger,Anker,401.2,12,Argos,South East,36,Marketplace,1,230.5,34.77,36-45,0.2723943572729715,65.42376430990187,17.82106422957409
P003097,Phone,Samsung,356.52,24,Argos,Scotland,62,In-store,0,0.0,29.75,56-65,0.1946684241701699,77.8211579175051,15.149322178898661
P003098,Refrigerator,Bosch,299.97,24,John Lewis,Wales,22,In-store,1,56.54,21.42,18-25,0.3869339535305275,63.82634038301043,24.69657822378339
P003099,Washing Machine,LG,170.6,24,Argos,London,32,In-store,0,0.0,14.71,26-35,0.281867220190135,77.8211579175051,21.93523345418468
P003100,TV,Panasonic,68.75,24,Amazon UK,South East,65,Online,0,0.0,10.54,56-65,0.1497342171555146,77.8211579175051,11.652490158913304
P003101,Headphones,Sony,202.51,12,AO.com,Wales,42,Online,0,0.0,18.94,36-45,0.2415354603236398,77.8211579175051,18.796569200523262
P003102,Washing Machine,Bosch,205.08,36,AO.com,North West,68,Online,0,0.0,19.99,66+,0.1011336756897955,77.8211579175051,7.870339746633323
P003103,Charger,Anker,52.67,36,Argos,South East,35,Online,1,20.14,12.77,26-35,0.3325870412119245,64.3447520653319,21.400230706923605
P003104,Laptop,HP,271.84,36,John Lewis,Scotland,35,In-store,1,77.92,21.7,26-35,0.4226373141220531,113.73051309699102,48.06675858903527
P003105,Phone,Google,494.16,24,Amazon UK,London,60,Online,0,0.0,39.82,56-65,0.1750616802986683,77.8211579175051,13.62350266782646
P003106,Laptop,HP,360.9,12,Currys,Scotland,58,Marketplace,0,0.0,30.86,56-65,0.2177482607057879,77.8211579175051,16.94542178264719
P003107,Tablet,Apple,82.11,36,John Lewis,Scotland,40,Online,0,0.0,6.5,36-45,0.2030021291329752,77.8211579175051,15.797860748847025
P003108,Headphones,Beats,63.58,12,Argos,South East,27,Marketplace,1,32.66,5.12,26-35,0.3739377844326521,61.4769660980368,22.988560496341144
P003109,Refrigerator,Whirlpool,209.96,36,Argos,North West,39,Online,1,66.44,20.37,36-45,0.261342091103609,68.42887807127146,17.883346087019977
P003110,TV,LG,241.45,24,Amazon UK,South East,50,Marketplace,0,0.0,18.1,46-55,0.1765067740115762,77.8211579175051,13.735961533864257
P003111,Refrigerator,Samsung,164.87,36,AO.com,London,68,Marketplace,0,0.0,17.23,66+,0.0874665453758503,77.8211579175051,6.806747840192672
P003112,Charger,Anker,112.19,24,Argos,London,51,In-store,0,0.0,9.9,46-55,0.219597382698865,77.8211579175051,17.08932259727918
P003113,TV,Samsung,289.12,24,Currys,West Midlands,25,Online,0,0.0,26.67,18-25,0.3164570223758606,77.8211579175051,24.627051912415293
P003114,Refrigerator,Bosch,73.98,24,Currys,Wales,53,Marketplace,0,0.0,11.31,46-55,0.2238564788115273,77.8211579175051,17.4207703884485
P003115,Headphones,Beats,180.11,36,AO.com,West Midlands,67,In-store,0,0.0,17.42,66+,0.1193127576571803,77.8211579175051,9.285056955212445
P003116,TV,Samsung,345.54,36,Amazon UK,Wales,20,Marketplace,1,83.34,33.6,18-25,0.2930987362622725,63.1597361263572,18.512038841293894
P003117,Phone,Apple,393.38,24,Currys,South East,31,In-store,0,0.0,32.89,26-35,0.2572493319989852,77.8211579175051,20.019440889665727
P003118,TV,LG,221.74,36,AO.com,West Midlands,55,Marketplace,0,0.0,21.03,46-55,0.1691751486209183,77.8211579175051,13.165405956545877
P003119,Tablet,Apple,108.58,24,Argos,South East,28,In-store,0,0.0,10.88,26-35,0.2801005056121951,77.8211579175051,21.797745680019663
P003120,Refrigerator,Bosch,281.53,12,Currys,North West,36,In-store,0,0.0,19.34,36-45,0.2885540689839036,77.8211579175051,22.455611770135025
P003121,TV,LG,300.71,12,AO.com,South East,40,Marketplace,0,0.0,32.99,36-45,0.2059019540549143,77.8211579175051,16.023528482030365
P003122,Phone,OnePlus,320.03,24,John Lewis,South East,59,Online,0,0.0,27.5,56-65,0.1555405868949775,77.8211579175051,12.104348575335468
P003123,Headphones,Bose,202.65,36,Amazon UK,South East,65,Online,0,0.0,22.3,56-65,0.1638580865789692,77.8211579175051,12.751626031722186
P003124,TV,LG,226.81,12,Argos,London,63,In-store,0,0.0,22.01,56-65,0.1462703198188003,77.8211579175051,11.382925657262835
P003125,Washing Machine,LG,96.75,24,John Lewis,Scotland,26,Online,0,0.0,10.0,26-35,0.2456388314867475,77.8211579175051,19.115898295801603
P003126,Charger,Apple,177.27,24,Amazon UK,Scotland,37,Marketplace,0,0.0,21.02,36-45,0.2851265528700554,77.8211579175051,22.18887849737445
P003127,TV,LG,315.5,24,AO.com,Wales,54,In-store,0,0.0,22.91,46-55,0.151979761957658,77.8211579175051,11.827241055571738
P003128,Headphones,Bose,222.54,36,John Lewis,London,39,Marketplace,1,96.21,20.48,36-45,0.2575905839343475,65.47176805737887,16.86491096511438
P003129,TV,LG,222.08,24,John Lewis,Scotland,67,Online,1,65.67,26.43,66+,0.0881536340639767,71.61867349368254,6.313446335309518
P003130,TV,LG,20.0,12,Currys,North West,62,In-store,1,20.0,6.89,56-65,0.1257004868929337,53.48925803009831,6.723625777925122
P003131,Phone,Samsung,340.27,12,John Lewis,Wales,57,Online,0,0.0,30.67,56-65,0.1547268939654132,77.8211579175051,12.041026049367488
P003132,Phone,Google,429.6,36,Currys,South East,41,In-store,0,0.0,38.09,36-45,0.2803055349153673,77.8211579175051,21.81370129779954
P003133,Laptop,HP,522.08,36,Amazon UK,South East,52,Marketplace,0,0.0,46.76,46-55,0.2795655034431111,77.8211579175051,21.756111191733165
P003134,Tablet,Apple,108.95,24,Amazon UK,West Midlands,18,In-store,1,54.99,12.05,18-25,0.3309012854678638,62.23588921432536,20.593935743255823
P003135,Washing Machine,Whirlpool,66.05,12,AO.com,Scotland,46,Online,0,0.0,3.95,46-55,0.1823366432899111,77.8211579175051,14.189648711611968
P003136,TV,Panasonic,253.36,12,Currys,West Midlands,57,In-store,0,0.0,24.2,56-65,0.1575568550287444,77.8211579175051,12.261256896177375
P003137,Refrigerator,Samsung,370.41,24,John Lewis,West Midlands,25,Online,1,122.79,32.8,18-25,0.3036056827815782,59.18161213338751,17.967873759871647
P003138,Phone,OnePlus,309.53,12,Argos,North West,65,In-store,0,0.0,29.71,56-65,0.1666855594838517,77.8211579175051,12.971663247160514
P003139,Laptop,Apple,491.84,36,Currys,Wales,36,Online,0,0.0,35.33,36-45,0.2903169259738927,77.8211579175051,22.592799342338942
P003140,Headphones,Sony,236.25,36,AO.com,South East,53,Online,0,0.0,25.03,46-55,0.1992017083199805,77.8211579175051,15.502107600605992
P003141,Charger,Belkin,184.58,12,John Lewis,North West,28,In-store,1,57.03,18.1,26-35,0.2606105060792781,62.054568196739645,16.172072422283396
P003142,Phone,OnePlus,382.74,12,Amazon UK,Wales,65,In-store,0,0.0,28.46,56-65,0.1641234409231655,77.8211579175051,12.772276214045982
P003143,TV,Panasonic,204.69,12,Amazon UK,Wales,53,Online,0,0.0,17.25,46-55,0.1811259671348599,77.8211579175051,14.095432491362772
P003144,Refrigerator,Bosch,234.25,36,John Lewis,Wales,54,Online,0,0.0,21.8,46-55,0.2075610402208841,77.8211579175051,16.15264048855105
P003145,TV,Panasonic,362.66,24,Amazon UK,North West,31,Online,0,0.0,35.94,26-35,0.2856457930639803,77.8211579175051,22.229286370502994
P003146,Tablet,Apple,170.31,36,Argos,Scotland,47,In-store,0,0.0,15.54,46-55,0.1811662242415539,77.8211579175051,14.098565346020107
P003147,Phone,Samsung,333.45,36,Currys,Scotland,41,In-store,0,0.0,32.32,36-45,0.305479657395168,77.8211579175051,23.772780658734728
P003148,Laptop,Apple,302.77,24,Currys,North West,43,Online,0,0.0,35.63,36-45,0.2875160672413404,77.8211579175051,22.374833272608367
P003149,Tablet,Amazon,354.42,12,Amazon UK,London,33,In-store,0,0.0,27.6,26-35,0.3460259176480948,77.8211579175051,26.928137580842
P003150,Washing Machine,Bosch,156.74,12,Argos,West Midlands,58,In-store,1,50.67,14.95,56-65,0.1923664153514922,58.37462596200975,11.229317543795968
P003151,Phone,OnePlus,490.37,24,Currys,South East,32,Online,0,0.0,37.89,26-35,0.3391304716820074,77.8211579175051,26.39152599140349
P003152,Charger,Apple,163.83,24,John Lewis,London,34,In-store,0,0.0,17.0,26-35,0.3242290493618692,77.8211579175051,25.23188005183258
P003153,Refrigerator,Whirlpool,111.45,12,John Lewis,Wales,29,In-store,0,0.0,11.71,26-35,0.2968079186830746,77.8211579175051,23.097935911001564
P003154,Phone,Google,500.34,36,John Lewis,London,61,Online,0,0.0,41.67,56-65,0.1597127691072148,77.8211579175051,12.429032626134594
P003155,Refrigerator,Bosch,206.6,12,Currys,South East,24,Online,0,0.0,16.03,18-25,0.428198572275615,77.8211579175051,33.322908713110856
P003156,TV,Panasonic,171.94,24,Currys,West Midlands,55,Online,0,0.0,15.19,46-55,0.1979800990773562,77.8211579175051,15.407040554822244
