Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band
P003124,TV,LG,226.81,12,Argos,London,63,In-store,0,0.0,22.01,56-65
P003125,Washing Machine,LG,96.75,24,John Lewis,Scotland,26,Online,0,0.0,10.0,26-35
P003126,Charger,Apple,177.27,24,Amazon UK,Scotland,37,Marketplace,0,0.0,21.02,36-45
P003127,TV,LG,315.5,24,AO.com,Wales,54,In-store,0,0.0,22.91,46-55
P003128,Headphones,Bose,222.54,36,John Lewis,London,39,Marketplace,1,96.21,20.48,36-45
P003129,TV,LG,222.08,24,John Lewis,Scotland,67,Online,1,65.67,26.43,66+
P003130,TV,LG,20.0,12,Currys,North West,62,In-store,1,20.0,6.89,56-65
P003131,Phone,Samsung,340.27,12,John Lewis,Wales,57,Online,0,0.0,30.67,56-65
P003132,Phone,Google,429.6,36,Currys,South East,41,In-store,0,0.0,38.09,36-45
P003133,Laptop,HP,522.08,36,Amazon UK,South East,52,Marketplace,0,0.0,46.76,46-55
P003134,Tablet,Apple,108.95,24,Amazon UK,West Midlands,18,In-store,1,54.99,12.05,18-25
P003135,Washing Machine,Whirlpool,66.05,12,AO.com,Scotland,46,Online,0,0.0,3.95,46-55
P003136,TV,Panasonic,253.36,12,Currys,West Midlands,57,In-store,0,0.0,24.2,56-65
P003137,Refrigerator,Samsung,370.41,24,John Lewis,West Midlands,25,Online,1,122.79,32.8,18-25
P003138,Phone,OnePlus,309.53,12,Argos,North West,65,In-store,0,0.0,29.71,56-65
P003139,Laptop,Apple,491.84,36,Currys,Wales,36,Online,0,0.0,35.33,36-45
P003140,Headphones,Sony,236.25,36,AO.com,South East,53,Online,0,0.0,25.03,46-55
P003141,Charger,Belkin,184.58,12,John Lewis,North West,28,In-store,1,57.03,18.1,26-35
P003142,Phone,OnePlus,382.74,12,Amazon UK,Wales,65,In-store,0,0.0,28.46,56-65
P003143,TV,Panasonic,204.69,12,Amazon UK,Wales,53,Online,0,0.0,17.25,46-55
P003144,Refrigerator,Bosch,234.25,36,John Lewis,Wales,54,Online,0,0.0,21.8,46-55
P003145,TV,Panasonic,362.66,24,Amazon UK,North West,31,Online,0,0.0,35.94,26-35
P003146,Tablet,Apple,170.31,36,Argos,Scotland,47,In-store,0,0.0,15.54,46-55
P003147,Phone,Samsung,333.45,36,Currys,Scotland,41,In-store,0,0.0,32.32,36-45
P003148,Laptop,Apple,302.77,24,Currys,North West,43,Online,0,0.0,35.63,36-45
P003149,Tablet,Amazon,354.42,12,Amazon UK,London,33,In-store,0,0.0,27.6,26-35
P003150,Washing Machine,Bosch,156.74,12,Argos,West Midlands,58,In-store,1,50.67,14.95,56-65
P003151,Phone,OnePlus,490.37,24,Currys,South East,32,Online,0,0.0,37.89,26-35
P003152,Charger,Apple,163.83,24,John Lewis,London,34,In-store,0,0.0,17.0,26-35
P003153,Refrigerator,Whirlpool,111.45,12,John Lewis,Wales,29,In-store,0,0.0,11.71,26-35
P003154,Phone,Google,500.34,36,John Lewis,London,61,Online,0,0.0,41.67,56-65
P003155,Refrigerator,Bosch,206.6,12,Currys,South East,24,Online,0,0.0,16.03,18-25
P003156,TV,Panasonic,171.94,24,Currys,West Midlands,55,Online,0,0.0,15.19,46-55
P003157,Washing Machine,LG,361.5,12,AO.com,Scotland,53,In-store,0,0.0,29.5,46-55
P003158,Headphones,Beats,83.42,24,Argos,South East,66,Marketplace,0,0.0,16.41,66+
P003159,Laptop,HP,582.08,12,Currys,London,60,Marketplace,0,0.0,44.72,56-65
P003160,Washing Machine,Bosch,245.01,36,Argos,Wales,63,In-store,0,0.0,20.38,56-65
P003161,Laptop,Lenovo,348.58,36,Amazon UK,London,29,Marketplace,1,90.47,30.89,26-35
P003162,TV,Panasonic,249.51,36,Amazon UK,West Midlands,29,Online,0,0.0,20.58,26-35
P003163,Washing Machine,LG,47.03,12,Argos,Scotland,30,Marketplace,0,0.0,10.22,26-35
P003164,Refrigerator,Samsung,161.69,24,AO.com,Scotland,63,In-store,0,0.0,16.9,56-65
P003165,TV,Sony,91.4,12,AO.com,North West,37,Online,0,0.0,17.1,36-45
P003166,Laptop,Apple,389.16,24,Argos,Scotland,66,Online,1,150.74,33.26,66+
P003167,TV,Panasonic,363.48,24,John Lewis,South East,66,Online,0,0.0,33.0,66+
P003168,Tablet,Apple,105.54,24,AO.com,South East,19,In-store,0,0.0,14.36,18-25
P003169,TV,Panasonic,246.52,12,Amazon UK,London,53,Online,0,0.0,26.68,46-55
P003170,Washing Machine,LG,68.65,36,Argos,London,24,Online,0,0.0,9.92,18-25
P003171,Charger,Belkin,164.49,24,Currys,West Midlands,21,Online,0,0.0,15.84,18-25
P003172,Refrigerator,Whirlpool,154.81,24,Argos,Wales,42,Online,0,0.0,20.44,36-45
P003173,Washing Machine,Bosch,182.94,24,Argos,Scotland,46,Online,1,72.19,18.45,46-55
P003174,Washing Machine,LG,190.36,36,Amazon UK,West Midlands,19,In-store,1,58.89,21.09,18-25
P003175,Washing Machine,Whirlpool,107.02,12,AO.com,South East,60,Online,0,0.0,14.71,56-65
P003176,Laptop,Lenovo,333.18,12,John Lewis,North West,43,Online,0,0.0,22.02,36-45
P003177,Charger,Anker,77.86,12,Currys,West Midlands,24,In-store,1,21.11,10.64,18-25
P003178,Phone,Apple,595.41,12,Currys,Wales,64,In-store,0,0.0,47.63,56-65
P003179,Refrigerator,Samsung,336.62,12,Argos,London,21,Online,1,155.04,29.99,18-25
P003180,Washing Machine,Whirlpool,20.0,12,Currys,London,30,In-store,1,20.0,8.79,26-35
P003181,Tablet,Apple,124.32,24,AO.com,West Midlands,64,Marketplace,0,0.0,15.84,56-65
P003182,Headphones,Beats,258.11,12,Argos,Wales,22,In-store,1,51.46,22.49,18-25
P003183,Charger,Anker,21.74,12,AO.com,London,30,Online,0,0.0,0.95,26-35
P003184,Tablet,Apple,169.18,36,AO.com,Scotland,27,Online,1,44.89,19.77,26-35
P003185,Charger,Apple,254.7,24,AO.com,South East,26,In-store,0,0.0,27.25,26-35
P003186,Tablet,Apple,166.93,36,John Lewis,North West,28,In-store,1,52.71,17.65,26-35
P003187,Laptop,Dell,389.45,12,Amazon UK,West Midlands,69,Marketplace,0,0.0,31.06,66+
P003188,Refrigerator,Samsung,317.72,36,AO.com,Wales,68,Marketplace,0,0.0,32.74,66+
P003189,Headphones,Sony,289.98,12,Currys,West Midlands,44,In-store,0,0.0,20.21,36-45
P003190,Phone,Apple,359.97,12,AO.com,West Midlands,18,In-store,0,0.0,35.08,18-25
P003191,Charger,Apple,208.59,12,Amazon UK,South East,50,Marketplace,0,0.0,21.12,46-55
P003192,Refrigerator,Bosch,295.24,24,Amazon UK,London,65,Online,0,0.0,25.61,56-65
P003193,Laptop,Lenovo,375.29,12,Argos,London,64,In-store,1,70.19,34.35,56-65
P003194,Tablet,Amazon,274.25,36,AO.com,Wales,64,In-store,0,0.0,22.04,56-65
P003195,Laptop,HP,373.75,36,AO.com,London,18,In-store,0,0.0,26.85,18-25
P003196,Headphones,Sony,409.53,12,Argos,Scotland,36,In-store,1,148.2,37.04,36-45
P003197,TV,Panasonic,227.38,36,John Lewis,Scotland,52,In-store,0,0.0,20.85,46-55
P003198,Charger,Apple,255.84,12,Argos,London,54,Marketplace,0,0.0,22.56,46-55
P003199,Headphones,Sony,214.27,24,Argos,Wales,47,Marketplace,0,0.0,24.81,46-55
P003200,Phone,Google,411.72,24,John Lewis,North West,37,Marketplace,0,0.0,33.32,36-45
P003201,Washing Machine,Whirlpool,253.98,24,Argos,London,57,Marketplace,0,0.0,19.62,56-65
P003202,Refrigerator,Whirlpool,226.7,24,Argos,Wales,58,Online,1,61.57,20.21,56-65
P003203,Phone,Google,443.76,24,John Lewis,West Midlands,20,Marketplace,0,0.0,36.75,18-25
P003204,Laptop,Lenovo,327.56,36,AO.com,Scotland,42,In-store,0,0.0,28.69,36-45
P003205,Washing Machine,Bosch,107.61,24,Argos,Scotland,69,Online,0,0.0,10.46,66+
P003206,Washing Machine,Whirlpool,188.92,12,Currys,West Midlands,23,Marketplace,0,0.0,16.85,18-25
P003207,Tablet,Samsung,38.55,12,Amazon UK,London,57,In-store,0,0.0,6.88,56-65
P003208,Phone,OnePlus,534.43,36,AO.com,Scotland,29,Online,0,0.0,39.16,26-35
P003209,Tablet,Apple,410.09,12,Amazon UK,West Midlands,68,Marketplace,0,0.0,36.36,66+
P003210,Phone,OnePlus,605.02,12,John Lewis,South East,42,In-store,0,0.0,45.31,36-45
P003211,Washing Machine,Whirlpool,229.23,24,John Lewis,London,38,Online,0,0.0,16.99,36-45
P003212,Laptop,HP,392.66,36,Amazon UK,Scotland,57,In-store,1,170.02,29.82,56-65
P003213,Headphones,Beats,396.94,12,AO.com,West Midlands,42,Marketplace,1,89.93,31.85,36-45
P003214,Tablet,Apple,247.84,24,Currys,Scotland,59,In-store,0,0.0,25.0,56-65
P003215,Refrigerator,Bosch,177.65,24,Amazon UK,London,57,In-store,1,49.04,16.77,56-65
P003216,TV,LG,426.42,12,AO.com,West Midlands,44,Marketplace,1,130.28,30.56,36-45
P003217,Charger,Apple,57.91,36,AO.com,South East,19,Online,0,0.0,7.8,18-25
P003218,Charger,Anker,212.36,36,Amazon UK,London,39,Online,0,0.0,20.96,36-45
P003219,Washing Machine,Whirlpool,301.59,12,Amazon UK,North West,54,Marketplace,0,0.0,27.03,46-55
P003220,Phone,OnePlus,377.61,12,Argos,South East,52,Online,0,0.0,34.43,46-55
P003221,Washing Machine,LG,491.63,36,AO.com,West Midlands,20,In-store,0,0.0,36.91,18-25
P003222,Laptop,Lenovo,330.89,24,Currys,Scotland,34,Marketplace,0,0.0,28.05,26-35
P003223,Charger,Apple,178.95,24,Currys,London,52,Online,1,58.14,18.94,46-55
P003224,Washing Machine,LG,174.02,36,AO.com,North West,38,Online,1,45.36,14.75,36-45
P003225,Washing Machine,LG,271.16,24,John Lewis,Scotland,36,Marketplace,0,0.0,27.44,36-45
P003226,Refrigerator,Whirlpool,82.1,24,AO.com,Scotland,36,In-store,0,0.0,8.82,36-45
P003227,Charger,Apple,20.0,36,John Lewis,South East,24,Online,0,0.0,9.32,18-25
P003228,Phone,Samsung,288.21,12,AO.com,Scotland,18,Marketplace,1,103.51,24.61,18-25
P003229,Charger,Anker,259.92,12,Argos,London,28,In-store,0,0.0,23.74,26-35
P003230,Phone,Samsung,383.29,12,Argos,North West,21,Marketplace,0,0.0,30.03,18-25
P003231,Phone,OnePlus,67.89,12,John Lewis,West Midlands,22,Online,1,20.0,6.84,18-25
P003232,TV,Samsung,51.96,12,Currys,North West,58,Marketplace,0,0.0,5.32,56-65
P003233,Charger,Belkin,32.13,24,Argos,South East,30,Online,0,0.0,10.43,26-35
P003234,Charger,Belkin,297.74,24,Amazon UK,Wales,38,In-store,1,88.74,23.7,36-45
P003235,Charger,Belkin,145.6,36,Amazon UK,South East,51,In-store,0,0.0,16.47,46-55
P003236,Laptop,Lenovo,263.83,12,John Lewis,South East,62,Online,0,0.0,27.06,56-65
P003237,Washing Machine,Bosch,77.46,36,Currys,London,65,Marketplace,0,0.0,11.56,56-65
P003238,Phone,Samsung,432.05,36,Amazon UK,Scotland,53,Marketplace,0,0.0,29.03,46-55
P003239,Washing Machine,Whirlpool,391.73,36,Amazon UK,London,21,Marketplace,1,150.0,32.63,18-25
P003240,Laptop,Lenovo,421.36,36,John Lewis,West Midlands,29,In-store,0,0.0,34.38,26-35
P003241,Phone,OnePlus,140.58,12,John Lewis,Scotland,65,Online,0,0.0,11.93,56-65
P003242,Headphones,Beats,20.0,36,AO.com,London,59,Online,0,0.0,1.39,56-65
P003243,Laptop,Apple,510.83,36,Argos,Wales,51,Marketplace,0,0.0,37.31,46-55
P003244,Headphones,Beats,287.12,12,AO.com,West Midlands,42,Online,0,0.0,28.61,36-45
P003245,TV,LG,210.75,24,AO.com,West Midlands,45,In-store,0,0.0,19.09,36-45
P003246,Washing Machine,Whirlpool,176.42,12,AO.com,Wales,50,Online,0,0.0,17.06,46-55
P003247,Refrigerator,Whirlpool,48.45,36,Currys,North West,31,Marketplace,0,0.0,12.63,26-35
P003248,Laptop,HP,358.97,12,Currys,London,34,Online,0,0.0,33.38,26-35
P003249,Tablet,Apple,176.76,36,Currys,London,23,Marketplace,0,0.0,18.05,18-25
P003250,Refrigerator,Samsung,329.79,12,Currys,South East,52,Online,0,0.0,27.08,46-55
P003251,Washing Machine,Bosch,175.0,36,AO.com,South East,18,In-store,0,0.0,16.19,18-25
P003252,TV,Sony,178.81,12,Amazon UK,North West,48,Online,0,0.0,18.65,46-55
P003253,Charger,Apple,20.0,24,Currys,Scotland,40,Online,0,0.0,11.99,36-45
P003254,Refrigerator,Bosch,212.47,12,Currys,Scotland,57,Marketplace,0,0.0,23.62,56-65
P003255,Tablet,Amazon,194.71,36,AO.com,South East,69,Online,0,0.0,21.02,66+
P003256,Tablet,Apple,29.67,12,John Lewis,West Midlands,46,Online,0,0.0,6.8,46-55
P003257,Charger,Anker,299.09,24,Argos,North West,50,Marketplace,0,0.0,21.98,46-55
P003258,Washing Machine,Whirlpool,308.69,12,Argos,West Midlands,55,Marketplace,0,0.0,28.4,46-55
P003259,Headphones,Beats,104.99,24,John Lewis,Wales,29,In-store,0,0.0,10.46,26-35
P003260,TV,Samsung,42.95,36,AO.com,London,60,Online,0,0.0,5.73,56-65
P003261,TV,Panasonic,58.92,12,AO.com,South East,39,Marketplace,1,22.32,8.1,36-45
P003262,Refrigerator,Whirlpool,316.0,36,John Lewis,North West,48,Marketplace,0,0.0,28.36,46-55
P003263,Phone,Google,473.8,36,AO.com,North West,62,In-store,1,128.68,41.69,56-65
P003264,Charger,Belkin,313.48,12,John Lewis,West Midlands,61,In-store,0,0.0,21.51,56-65
P003265,Charger,Apple,147.77,12,John Lewis,South East,52,Marketplace,0,0.0,11.99,46-55
P003266,TV,Samsung,210.98,24,Amazon UK,London,27,Online,0,0.0,18.77,26-35
P003267,Refrigerator,Samsung,239.44,12,Argos,London,59,Marketplace,1,76.26,21.02,56-65
P003268,Refrigerator,Bosch,256.99,12,John Lewis,London,53,Marketplace,0,0.0,20.96,46-55
P003269,Laptop,HP,349.57,24,Currys,South East,59,Marketplace,0,0.0,29.15,56-65
P003270,Refrigerator,Bosch,220.49,36,Argos,Scotland,24,Marketplace,0,0.0,19.61,18-25
P003271,Headphones,Bose,212.94,36,Currys,West Midlands,19,Online,1,56.8,18.87,18-25
P003272,Refrigerator,Samsung,90.12,24,AO.com,West Midlands,29,Marketplace,0,0.0,9.49,26-35
P003273,Tablet,Amazon,105.72,24,Currys,Wales,53,In-store,0,0.0,14.09,46-55
P003274,Refrigerator,Whirlpool,83.82,36,John Lewis,Wales,29,Marketplace,0,0.0,17.87,26-35
P003275,Phone,Google,529.59,36,Currys,London,22,Marketplace,1,83.04,40.11,18-25
P003276,TV,Sony,325.28,12,Amazon UK,South East,23,Marketplace,0,0.0,26.54,18-25
P003277,Laptop,Dell,407.26,24,Currys,West Midlands,46,In-store,0,0.0,31.58,46-55
P003278,Phone,Samsung,396.81,24,Currys,Scotland,34,Online,1,129.07,31.14,26-35
P003279,Phone,OnePlus,292.23,12,Argos,Scotland,46,Online,0,0.0,21.61,46-55
P003280,Headphones,Sony,125.12,12,AO.com,West Midlands,54,Online,0,0.0,11.3,46-55
P003281,Tablet,Amazon,246.93,12,Currys,London,40,Online,1,85.43,28.17,36-45
P003282,Headphones,Bose,280.42,12,Argos,Wales,62,Online,0,0.0,23.75,56-65
P003283,Headphones,Beats,189.21,24,AO.com,North West,25,Marketplace,1,60.2,19.17,18-25
P003284,TV,LG,313.07,24,Argos,North West,26,Online,0,0.0,34.44,26-35
P003285,Headphones,Bose,380.69,12,Amazon UK,Scotland,32,Online,0,0.0,32.34,26-35
P003286,Washing Machine,LG,174.84,12,Argos,South East,43,In-store,0,0.0,17.42,36-45
P003287,Washing Machine,Bosch,160.23,24,Currys,London,44,Online,0,0.0,15.59,36-45
P003288,TV,Panasonic,260.85,12,Amazon UK,London,30,Marketplace,0,0.0,22.86,26-35
P003289,Refrigerator,Bosch,384.3,36,Currys,North West,69,Marketplace,0,0.0,31.65,66+
P003290,Refrigerator,Samsung,309.67,12,AO.com,London,24,Online,1,131.46,29.19,18-25
P003291,Washing Machine,Whirlpool,208.88,36,AO.com,Wales,58,Marketplace,0,0.0,20.62,56-65
P003292,Charger,Belkin,349.12,36,Argos,Scotland,39,Marketplace,1,94.24,37.32,36-45
P003293,Charger,Apple,368.01,24,Currys,London,26,Marketplace,0,0.0,35.16,26-35
P003294,Laptop,HP,509.25,24,AO.com,Scotland,60,In-store,0,0.0,43.0,56-65
P003295,Washing Machine,LG,179.01,24,Argos,West Midlands,48,In-store,1,22.21,18.98,46-55
P003296,Headphones,Bose,250.87,12,Amazon UK,London,33,Online,0,0.0,25.47,26-35
P003297,TV,Panasonic,279.79,12,Argos,South East,57,Marketplace,0,0.0,23.92,56-65
P003298,Headphones,Bose,201.67,24,Amazon UK,South East,45,Marketplace,1,53.14,20.68,36-45
P003299,Headphones,Sony,255.96,24,Currys,London,66,In-store,0,0.0,22.99,66+
P003300,Headphones,Sony,89.41,36,Currys,South East,43,In-store,1,30.34,10.7,36-45
P003301,Tablet,Apple,395.88,24,Amazon UK,Wales,24,Marketplace,0,0.0,31.01,18-25
P003302,Tablet,Samsung,142.83,12,John Lewis,South East,28,Marketplace,1,68.02,16.32,26-35
P003303,Charger,Anker,362.68,12,AO.com,Wales,20,Marketplace,0,0.0,26.64,18-25
P003304,Phone,OnePlus,334.71,36,John Lewis,London,65,Online,0,0.0,30.5,56-65
P003305,TV,LG,232.26,12,John Lewis,Wales,33,Marketplace,1,31.09,25.91,26-35
P003306,Refrigerator,Whirlpool,251.36,12,John Lewis,London,67,Marketplace,0,0.0,24.84,66+
P003307,Charger,Apple,200.55,12,John Lewis,West Midlands,22,Online,0,0.0,21.99,18-25
P003308,Laptop,Lenovo,481.98,12,Argos,Scotland,48,Online,0,0.0,43.87,46-55
P003309,Tablet,Amazon,41.38,12,John Lewis,Wales,46,Marketplace,0,0.0,5.03,46-55
P003310,TV,LG,114.21,36,AO.com,North West,40,In-store,0,0.0,16.37,36-45
P003311,Phone,Apple,219.38,36,John Lewis,Scotland,56,Marketplace,0,0.0,16.4,56-65
P003312,Laptop,Lenovo,371.12,24,Currys,London,27,Online,1,113.74,32.04,26-35
P003313,TV,Panasonic,66.32,12,AO.com,Wales,26,In-store,1,20.0,9.6,26-35
P003314,Tablet,Apple,160.02,24,John Lewis,North West,69,In-store,1,58.67,15.18,66+
P003315,TV,Sony,395.29,24,Currys,London,61,Marketplace,0,0.0,28.99,56-65
P003316,Charger,Belkin,213.48,24,AO.com,Scotland,46,Marketplace,1,49.69,19.45,46-55
P003317,Laptop,HP,290.71,12,AO.com,Scotland,57,Online,0,0.0,23.74,56-65
P003318,Laptop,Dell,439.21,24,Amazon UK,West Midlands,55,In-store,0,0.0,30.33,46-55
P003319,Washing Machine,Whirlpool,189.43,24,John Lewis,Scotland,32,Online,0,0.0,17.7,26-35
P003320,Headphones,Sony,177.29,36,John Lewis,West Midlands,37,Online,0,0.0,19.06,36-45
P003321,Refrigerator,Samsung,140.06,12,Amazon UK,North West,30,Online,0,0.0,18.51,26-35
P003322,Headphones,Beats,356.92,12,John Lewis,West Midlands,24,Marketplace,0,0.0,35.47,18-25
P003323,Tablet,Apple,26.23,24,AO.com,Wales,63,Online,0,0.0,7.09,56-65
P003324,Washing Machine,LG,125.09,24,AO.com,West Midlands,28,In-store,0,0.0,11.32,26-35
P003325,Tablet,Apple,489.47,12,AO.com,West Midlands,19,Online,1,152.69,41.28,18-25
P003326,Washing Machine,Whirlpool,224.76,12,John Lewis,London,53,Online,1,96.71,18.74,46-55
P003327,Charger,Belkin,56.89,12,Argos,Scotland,18,In-store,1,20.0,10.75,18-25
P003328,Headphones,Sony,234.58,24,AO.com,South East,50,Online,0,0.0,16.22,46-55
P003329,Charger,Apple,20.0,36,AO.com,West Midlands,30,In-store,0,0.0,6.18,26-35
P003330,Headphones,Beats,147.7,24,Argos,South East,38,In-store,0,0.0,20.15,36-45
P003331,Laptop,HP,467.94,12,Amazon UK,South East,48,Online,1,67.8,42.27,46-55
P003332,Tablet,Amazon,357.57,12,AO.com,South East,32,Marketplace,1,107.94,26.72,26-35
P003333,Charger,Anker,234.64,12,Currys,Wales,23,In-store,0,0.0,18.67,18-25
P003334,Tablet,Amazon,25.96,24,Amazon UK,North West,38,Marketplace,0,0.0,7.71,36-45
P003335,Phone,Apple,445.06,36,Argos,Scotland,25,In-store,0,0.0,36.37,18-25
P003336,Headphones,Sony,143.78,36,AO.com,South East,30,In-store,1,29.15,13.92,26-35
P003337,Charger,Anker,146.96,12,Argos,Scotland,47,Marketplace,0,0.0,9.32,46-55
P003338,Phone,Samsung,371.58,24,AO.com,Scotland,49,Online,0,0.0,35.71,46-55
P003339,Tablet,Samsung,215.06,36,AO.com,Scotland,42,Online,1,85.34,15.61,36-45
P003340,TV,Sony,245.14,36,John Lewis,London,63,In-store,0,0.0,18.89,56-65
P003341,Laptop,Apple,367.37,12,AO.com,Scotland,39,Online,1,80.16,31.08,36-45
P003342,Headphones,Bose,144.95,36,Currys,Wales,20,In-store,0,0.0,13.3,18-25
P003343,Charger,Anker,228.16,24,Amazon UK,West Midlands,66,Marketplace,0,0.0,21.29,66+
P003344,Washing Machine,Bosch,309.99,36,Argos,South East,50,Marketplace,0,0.0,26.42,46-55
P003345,Headphones,Bose,243.99,36,AO.com,South East,50,Online,0,0.0,25.31,46-55
P003346,TV,LG,276.79,12,Currys,London,18,Marketplace,1,68.47,24.68,18-25
P003347,Refrigerator,Whirlpool,105.41,12,AO.com,North West,18,Marketplace,0,0.0,11.85,18-25
P003348,Washing Machine,Whirlpool,415.8,24,AO.com,North West,60,Marketplace,1,194.95,31.42,56-65
P003349,Refrigerator,Bosch,291.82,12,Currys,Scotland,50,In-store,1,120.9,23.74,46-55
P003350,Tablet,Samsung,20.0,12,John Lewis,London,50,Marketplace,1,20.0,3.52,46-55
P003351,Charger,Apple,194.61,24,AO.com,Scotland,24,Online,0,0.0,16.39,18-25
P003352,Tablet,Samsung,309.56,24,Argos,London,68,Online,0,0.0,26.63,66+
P003353,Phone,Samsung,509.32,12,AO.com,South East,19,In-store,0,0.0,40.21,18-25
P003354,Headphones,Beats,180.52,24,Argos,North West,35,Marketplace,1,48.64,20.09,26-35
P003355,TV,Panasonic,305.63,36,Argos,London,26,Online,0,0.0,28.06,26-35
P003356,Tablet,Apple,66.94,36,Argos,Scotland,33,Online,0,0.0,7.47,26-35
P003357,Laptop,Dell,308.25,12,AO.com,South East,51,Marketplace,0,0.0,26.04,46-55
P003358,TV,Samsung,128.53,24,Currys,Wales,42,Marketplace,0,0.0,11.26,36-45
P003359,TV,Panasonic,172.13,12,Currys,Wales,37,In-store,0,0.0,13.91,36-45
P003360,Charger,Belkin,215.29,24,AO.com,North West,20,Online,0,0.0,16.54,18-25
P003361,Phone,Samsung,332.55,12,Amazon UK,Wales,52,Marketplace,0,0.0,27.8,46-55
P003362,Headphones,Beats,415.4,36,Currys,London,41,Marketplace,0,0.0,35.71,36-45
P003363,Washing Machine,Bosch,20.0,36,Currys,South East,24,In-store,0,0.0,4.33,18-25
P003364,Laptop,Lenovo,394.68,24,Currys,Wales,52,Online,0,0.0,32.22,46-55
P003365,Charger,Anker,128.24,12,Amazon UK,Scotland,53,In-store,0,0.0,11.74,46-55
P003366,Tablet,Amazon,190.61,12,Argos,Wales,34,In-store,1,66.9,21.28,26-35
P003367,Headphones,Beats,338.98,12,John Lewis,London,55,In-store,0,0.0,34.58,46-55
P003368,Headphones,Beats,20.0,36,AO.com,London,48,In-store,0,0.0,3.99,46-55
P003369,Headphones,Bose,150.82,36,AO.com,London,56,Marketplace,0,0.0,22.09,56-65
P003370,Tablet,Amazon,198.68,24,Currys,West Midlands,63,Marketplace,1,93.42,16.08,56-65
P003371,Refrigerator,Whirlpool,107.45,24,Amazon UK,Wales,28,Marketplace,1,20.91,14.7,26-35
P003372,Refrigerator,Bosch,132.07,24,AO.com,Wales,58,In-store,1,36.93,20.3,56-65
P003373,Phone,Google,404.39,24,John Lewis,North West,18,In-store,0,0.0,34.71,18-25
P003374,Tablet,Amazon,193.13,24,Argos,London,62,Marketplace,0,0.0,10.9,56-65
P003375,Charger,Apple,346.35,12,John Lewis,Scotland,19,Marketplace,0,0.0,34.18,18-25
P003376,TV,LG,183.84,24,John Lewis,London,68,Online,0,0.0,22.02,66+
P003377,Charger,Apple,239.66,36,AO.com,Scotland,48,In-store,0,0.0,19.28,46-55
P003378,TV,Panasonic,306.6,12,Argos,Wales,24,Online,1,85.14,25.25,18-25
P003379,Refrigerator,Whirlpool,235.21,24,Currys,North West,49,In-store,0,0.0,25.98,46-55
P003380,TV,Panasonic,252.17,24,John Lewis,Wales,61,Online,0,0.0,20.81,56-65
P003381,Tablet,Samsung,245.24,24,Amazon UK,London,18,Online,0,0.0,20.43,18-25
P003382,Phone,Google,303.4,12,Currys,North West,42,In-store,1,66.38,20.36,36-45
P003383,Charger,Belkin,283.4,36,Amazon UK,Wales,40,In-store,0,0.0,25.91,36-45
P003384,Laptop,HP,623.7,24,Currys,Scotland,56,Marketplace,0,0.0,46.94,56-65
P003385,Headphones,Sony,154.55,12,Currys,London,58,Online,0,0.0,14.26,56-65
P003386,Washing Machine,LG,237.52,12,Currys,West Midlands,42,Marketplace,0,0.0,21.12,36-45
P003387,Phone,OnePlus,434.93,12,John Lewis,London,66,Online,0,0.0,43.08,66+
P003388,Refrigerator,Whirlpool,371.23,36,AO.com,Scotland,27,Marketplace,0,0.0,29.42,26-35
P003389,TV,Sony,54.89,24,Currys,London,61,Marketplace,1,20.0,6.0,56-65
P003390,Tablet,Amazon,245.13,36,Argos,South East,37,Marketplace,0,0.0,18.62,36-45
P003391,TV,LG,189.93,36,Argos,London,59,Online,1,39.01,17.71,56-65
P003392,Washing Machine,Bosch,291.72,24,Currys,Scotland,23,Marketplace,0,0.0,26.96,18-25
P003393,Phone,Samsung,348.11,24,AO.com,Scotland,43,Online,1,69.59,28.18,36-45
P003394,TV,Samsung,284.09,24,Amazon UK,South East,30,Online,1,35.06,26.8,26-35
