Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium,Final_Premium_Base,Final_Premium_YoungLoad,Final_Premium_TabletDisc,Final_Premium
P003066,Phone,OnePlus,166.91,36,John Lewis,Scotland,67,Marketplace,0,0.0,17.49,66+,0.1121594867652871,77.8211579175051,8.728381131507732,10.910476414384664,10.910476414384664,10.910476414384664,10.910476414384664
P003067,Laptop,Apple,421.43,24,Argos,West Midlands,67,Marketplace,0,0.0,35.47,66+,0.1456684953514395,77.8211579175051,11.33609098034973,14.170113725437163,14.170113725437163,14.170113725437163,14.170113725437163
P003068,Charger,Belkin,135.76,12,Amazon UK,Scotland,34,Online,0,0.0,10.49,26-35,0.308602098765935,77.8211579175051,24.015772661737333,30.019715827171666,30.019715827171666,30.019715827171666,30.019715827171666
P003069,Refrigerator,Bosch,111.43,24,Argos,West Midlands,65,Online,0,0.0,14.38,56-65,0.2041556657185306,77.8211579175051,15.887630301635154,19.85953787704394,19.85953787704394,19.85953787704394,19.85953787704394
P003070,Tablet,Amazon,258.89,12,John Lewis,West Midlands,44,In-store,0,0.0,19.91,36-45,0.2629751075967524,77.8211579175051,20.46502737665977,25.581284220824713,25.581284220824713,23.02315579874224,23.02315579874224
P003071,Tablet,Amazon,283.23,36,AO.com,North West,61,Online,1,49.7,26.23,56-65,0.1357208721272978,65.4033290839452,8.876596863301703,11.095746079127128,11.095746079127128,9.986171471214416,9.986171471214416
P003072,Refrigerator,Samsung,288.73,36,Currys,North West,67,Marketplace,0,0.0,22.64,66+,0.0851277862807226,77.8211579175051,6.624742899319737,8.280928624149672,8.280928624149672,8.280928624149672,8.280928624149672
P003073,Tablet,Amazon,197.02,12,AO.com,London,26,Marketplace,0,0.0,20.37,26-35,0.3101272640424601,77.8211579175051,24.13446278957209,30.168078486965115,30.168078486965115,27.151270638268603,27.151270638268603
P003074,Tablet,Amazon,48.95,36,Argos,London,60,Marketplace,0,0.0,6.36,56-65,0.1716126452615769,77.8211579175051,13.35509476754196,16.69386845942745,16.69386845942745,15.024481613484705,15.024481613484705
P003075,Phone,OnePlus,445.46,24,AO.com,Wales,19,Online,0,0.0,35.42,18-25,0.3403589225305266,77.8211579175051,26.487125458879994,33.108906823599995,36.41979750596,36.41979750596,36.41979750596
P003076,Phone,Google,433.07,36,Currys,West Midlands,45,Online,0,0.0,31.69,36-45,0.2900816023240068,77.8211579175051,22.57448618341945,28.218107729274312,28.218107729274312,28.218107729274312,28.218107729274312
P003077,Headphones,Bose,164.39,36,John Lewis,London,53,In-store,1,67.2,21.17,46-55,0.2020121735693474,62.31733777076271,12.588860854126963,15.736076067658704,15.736076067658704,15.736076067658704,15.736076067658704
P003078,Refrigerator,Bosch,38.67,24,Currys,West Midlands,19,Online,0,0.0,0.57,18-25,0.4532433287197575,77.8211579175051,35.27192065935592,44.0899008241949,48.49889090661439,48.49889090661439,48.49889090661439
P003079,Laptop,HP,326.58,36,Amazon UK,Wales,50,Marketplace,0,0.0,33.57,46-55,0.2631245164995815,77.8211579175051,20.47665455048111,25.59581818810139,25.59581818810139,25.59581818810139,25.59581818810139
P003080,Phone,Samsung,465.66,12,Amazon UK,Wales,18,Marketplace,1,218.5,36.82,18-25,0.4021911640354494,104.55206444588,42.0499165017978,52.562395627247255,57.818635189971985,57.818635189971985,57.818635189971985
P003081,Washing Machine,Whirlpool,203.54,24,Argos,North West,34,Online,0,0.0,15.99,26-35,0.297595752818609,77.8211579175051,23.159246075675785,28.94905759459473,28.94905759459473,28.94905759459473,28.94905759459473
P003082,Laptop,Dell,421.88,36,AO.com,Scotland,64,Marketplace,0,0.0,33.79,56-65,0.1707102915998078,77.8211579175051,13.284872560731989,16.606090700914987,16.606090700914987,16.606090700914987,16.606090700914987
P003083,Charger,Anker,224.83,36,Currys,North West,38,In-store,0,0.0,20.87,36-45,0.2431185044873873,77.8211579175051,18.91976353038064,23.649704412975797,23.649704412975797,23.649704412975797,23.649704412975797
P003084,Phone,Google,356.27,24,AO.com,London,57,Online,1,88.59,22.46,56-65,0.1585185446043906,128.9235993512052,20.43678133431261,25.545976667890763,25.545976667890763,25.545976667890763,25.545976667890763
P003085,Washing Machine,Whirlpool,265.98,24,John Lewis,London,60,In-store,0,0.0,21.18,56-65,0.1459184094870914,77.8211579175051,11.355539587766115,14.194424484707644,14.194424484707644,14.194424484707644,14.194424484707644
P003086,Phone,OnePlus,281.48,12,AO.com,West Midlands,46,In-store,1,103.76,20.47,46-55,0.2148077747279504,123.59471056040056,26.54910474362476,33.18638092953095,33.18638092953095,33.18638092953095,33.18638092953095
P003087,Charger,Belkin,348.36,24,AO.com,Scotland,32,Online,0,0.0,28.76,26-35,0.2794395408222787,77.8211579175051,21.74630863472566,27.182885793407078,27.182885793407078,27.182885793407078,27.182885793407078
P003088,Headphones,Bose,237.77,12,AO.com,West Midlands,62,In-store,0,0.0,28.0,56-65,0.1606352160189108,77.8211579175051,12.5008185129202,15.626023141150249,15.626023141150249,15.626023141150249,15.626023141150249
P003089,Headphones,Beats,20.0,36,Currys,West Midlands,57,Marketplace,1,20.0,-2.52,56-65,0.1832909507756936,55.09783265242564,10.098934132543151,12.623667665678939,12.623667665678939,12.623667665678939,12.623667665678939
P003090,Headphones,Bose,73.44,36,AO.com,Wales,45,Marketplace,0,0.0,12.22,36-45,0.2340812669166189,77.8211579175051,18.216475238247863,22.77059404780983,22.77059404780983,22.77059404780983,22.77059404780983
P003091,TV,Sony,293.85,12,John Lewis,South East,65,In-store,0,0.0,28.85,56-65,0.1452513499954513,77.8211579175051,11.30362824572682,14.129535307158525,14.129535307158525,14.129535307158525,14.129535307158525
P003092,Charger,Belkin,275.6,24,Argos,South East,66,Online,0,0.0,25.9,66+,0.1038264639847643,77.8211579175051,8.0798956497745,10.099869562218124,10.099869562218124,10.099869562218124,10.099869562218124
P003093,Headphones,Beats,230.45,36,Argos,North West,33,Marketplace,0,0.0,18.23,26-35,0.3485514125188951,77.8211579175051,27.1246745160024,33.905843145003004,33.905843145003004,33.905843145003004,33.905843145003004
P003094,Refrigerator,Whirlpool,224.83,12,AO.com,West Midlands,35,Online,0,0.0,23.0,26-35,0.3239117471515944,77.8211579175051,25.20718722641921,31.508984033024014,31.508984033024014,31.508984033024014,31.508984033024014
P003095,Charger,Belkin,141.19,36,Argos,South East,22,In-store,1,36.11,20.35,18-25,0.3597074509344879,66.0734271051154,23.76710403848676,29.70888004810845,32.6797680529193,32.6797680529193,32.6797680529193
P003096,Charger,Anker,401.2,12,Argos,South East,36,Marketplace,1,230.5,34.77,36-45,0.2723943572729715,65.42376430990187,17.82106422957409,22.276330286967614,22.276330286967614,22.276330286967614,22.276330286967614
P003097,Phone,Samsung,356.52,24,Argos,Scotland,62,In-store,0,0.0,29.75,56-65,0.1946684241701699,77.8211579175051,15.14932217889866,18.936652723623325,18.936652723623325,18.936652723623325,18.936652723623325
P003098,Refrigerator,Bosch,299.97,24,John Lewis,Wales,22,In-store,1,56.54,21.42,18-25,0.3869339535305275,63.82634038301043,24.69657822378339,30.87072277972924,33.957795057702164,33.957795057702164,33.957795057702164
P003099,Washing Machine,LG,170.6,24,Argos,London,32,In-store,0,0.0,14.71,26-35,0.281867220190135,77.8211579175051,21.93523345418468,27.41904181773085,27.41904181773085,27.41904181773085,27.41904181773085
P003100,TV,Panasonic,68.75,24,Amazon UK,South East,65,Online,0,0.0,10.54,56-65,0.1497342171555146,77.8211579175051,11.652490158913304,14.56561269864163,14.56561269864163,14.56561269864163,14.56561269864163
P003101,Headphones,Sony,202.51,12,AO.com,Wales,42,Online,0,0.0,18.94,36-45,0.2415354603236398,77.8211579175051,18.796569200523265,23.49571150065408,23.49571150065408,23.49571150065408,23.49571150065408
P003102,Washing Machine,Bosch,205.08,36,AO.com,North West,68,Online,0,0.0,19.99,66+,0.1011336756897955,77.8211579175051,7.870339746633323,9.837924683291654,9.837924683291654,9.837924683291654,9.837924683291654
P003103,Charger,Anker,52.67,36,Argos,South East,35,Online,1,20.14,12.77,26-35,0.3325870412119245,64.3447520653319,21.400230706923605,26.750288383654507,26.750288383654507,26.750288383654507,26.750288383654507
P003104,Laptop,HP,271.84,36,John Lewis,Scotland,35,In-store,1,77.92,21.7,26-35,0.4226373141220531,113.73051309699102,48.06675858903527,60.08344823629408,60.08344823629408,60.08344823629408,60.08344823629408
P003105,Phone,Google,494.16,24,Amazon UK,London,60,Online,0,0.0,39.82,56-65,0.1750616802986683,77.8211579175051,13.62350266782646,17.029378334783075,17.029378334783075,17.029378334783075,17.029378334783075
P003106,Laptop,HP,360.9,12,Currys,Scotland,58,Marketplace,0,0.0,30.86,56-65,0.2177482607057879,77.8211579175051,16.94542178264719,21.181777228308988,21.181777228308988,21.181777228308988,21.181777228308988
P003107,Tablet,Apple,82.11,36,John Lewis,Scotland,40,Online,0,0.0,6.5,36-45,0.2030021291329752,77.8211579175051,15.797860748847024,19.74732593605878,19.74732593605878,17.7725933424529,17.7725933424529
P003108,Headphones,Beats,63.58,12,Argos,South East,27,Marketplace,1,32.66,5.12,26-35,0.3739377844326521,61.4769660980368,22.988560496341144,28.735700620426428,28.735700620426428,28.735700620426428,28.735700620426428
P003109,Refrigerator,Whirlpool,209.96,36,Argos,North West,39,Online,1,66.44,20.37,36-45,0.261342091103609,68.42887807127146,17.883346087019977,22.35418260877497,22.35418260877497,22.35418260877497,22.35418260877497
P003110,TV,LG,241.45,24,Amazon UK,South East,50,Marketplace,0,0.0,18.1,46-55,0.1765067740115762,77.8211579175051,13.735961533864256,17.16995191733032,17.16995191733032,17.16995191733032,17.16995191733032
P003111,Refrigerator,Samsung,164.87,36,AO.com,London,68,Marketplace,0,0.0,17.23,66+,0.0874665453758503,77.8211579175051,6.806747840192672,8.50843480024084,8.50843480024084,8.50843480024084,8.50843480024084
P003112,Charger,Anker,112.19,24,Argos,London,51,In-store,0,0.0,9.9,46-55,0.219597382698865,77.8211579175051,17.08932259727918,21.361653246598973,21.361653246598973,21.361653246598973,21.361653246598973
P003113,TV,Samsung,289.12,24,Currys,West Midlands,25,Online,0,0.0,26.67,18-25,0.3164570223758606,77.8211579175051,24.627051912415293,30.783814890519118,33.86219637957103,33.86219637957103,33.86219637957103
P003114,Refrigerator,Bosch,73.98,24,Currys,Wales,53,Marketplace,0,0.0,11.31,46-55,0.2238564788115273,77.8211579175051,17.4207703884485,21.775962985560625,21.775962985560625,21.775962985560625,21.775962985560625
P003115,Headphones,Beats,180.11,36,AO.com,West Midlands,67,In-store,0,0.0,17.42,66+,0.1193127576571803,77.8211579175051,9.285056955212443,11.606321194015553,11.606321194015553,11.606321194015553,11.606321194015553
P003116,TV,Samsung,345.54,36,Amazon UK,Wales,20,Marketplace,1,83.34,33.6,18-25,0.2930987362622725,63.1597361263572,18.512038841293894,23.14004855161737,25.454053406779106,25.454053406779106,25.454053406779106
P003117,Phone,Apple,393.38,24,Currys,South East,31,In-store,0,0.0,32.89,26-35,0.2572493319989852,77.8211579175051,20.019440889665727,25.02430111208216,25.02430111208216,25.02430111208216,25.02430111208216
P003118,TV,LG,221.74,36,AO.com,West Midlands,55,Marketplace,0,0.0,21.03,46-55,0.1691751486209183,77.8211579175051,13.165405956545875,16.456757445682342,16.456757445682342,16.456757445682342,16.456757445682342
P003119,Tablet,Apple,108.58,24,Argos,South East,28,In-store,0,0.0,10.88,26-35,0.2801005056121951,77.8211579175051,21.797745680019663,27.247182100024578,27.247182100024578,24.52246389002212,24.52246389002212
P003120,Refrigerator,Bosch,281.53,12,Currys,North West,36,In-store,0,0.0,19.34,36-45,0.2885540689839036,77.8211579175051,22.455611770135025,28.06951471266878,28.06951471266878,28.06951471266878,28.06951471266878
P003121,TV,LG,300.71,12,AO.com,South East,40,Marketplace,0,0.0,32.99,36-45,0.2059019540549143,77.8211579175051,16.023528482030365,20.029410602537958,20.029410602537958,20.029410602537958,20.029410602537958
P003122,Phone,OnePlus,320.03,24,John Lewis,South East,59,Online,0,0.0,27.5,56-65,0.1555405868949775,77.8211579175051,12.104348575335468,15.130435719169334,15.130435719169334,15.130435719169334,15.130435719169334
P003123,Headphones,Bose,202.65,36,Amazon UK,South East,65,Online,0,0.0,22.3,56-65,0.1638580865789692,77.8211579175051,12.751626031722186,15.939532539652731,15.939532539652731,15.939532539652731,15.939532539652731
P003124,TV,LG,226.81,12,Argos,London,63,In-store,0,0.0,22.01,56-65,0.1462703198188003,77.8211579175051,11.382925657262836,14.228657071578546,14.228657071578546,14.228657071578546,14.228657071578546
P003125,Washing Machine,LG,96.75,24,John Lewis,Scotland,26,Online,0,0.0,10.0,26-35,0.2456388314867475,77.8211579175051,19.115898295801603,23.894872869752003,23.894872869752003,23.894872869752003,23.894872869752003
P003126,Charger,Apple,177.27,24,Amazon UK,Scotland,37,Marketplace,0,0.0,21.02,36-45,0.2851265528700554,77.8211579175051,22.18887849737445,27.73609812171806,27.73609812171806,27.73609812171806,27.73609812171806
P003127,TV,LG,315.5,24,AO.com,Wales,54,In-store,0,0.0,22.91,46-55,0.151979761957658,77.8211579175051,11.827241055571738,14.784051319464673,14.784051319464673,14.784051319464673,14.784051319464673
P003128,Headphones,Bose,222.54,36,John Lewis,London,39,Marketplace,1,96.21,20.48,36-45,0.2575905839343475,65.47176805737887,16.86491096511438,21.081138706392974,21.081138706392974,21.081138706392974,21.081138706392974
P003129,TV,LG,222.08,24,John Lewis,Scotland,67,Online,1,65.67,26.43,66+,0.0881536340639767,71.61867349368254,6.313446335309518,7.891807919136897,7.891807919136897,7.891807919136897,7.891807919136897
P003130,TV,LG,20.0,12,Currys,North West,62,In-store,1,20.0,6.89,56-65,0.1257004868929337,53.48925803009831,6.723625777925122,8.404532222406402,8.404532222406402,8.404532222406402,8.404532222406402
P003131,Phone,Samsung,340.27,12,John Lewis,Wales,57,Online,0,0.0,30.67,56-65,0.1547268939654132,77.8211579175051,12.041026049367488,15.05128256170936,15.05128256170936,15.05128256170936,15.05128256170936
P003132,Phone,Google,429.6,36,Currys,South East,41,In-store,0,0.0,38.09,36-45,0.2803055349153673,77.8211579175051,21.81370129779954,27.267126622249425,27.267126622249425,27.267126622249425,27.267126622249425
P003133,Laptop,HP,522.08,36,Amazon UK,South East,52,Marketplace,0,0.0,46.76,46-55,0.2795655034431111,77.8211579175051,21.756111191733165,27.195138989666457,27.195138989666457,27.195138989666457,27.195138989666457
P003134,Tablet,Apple,108.95,24,Amazon UK,West Midlands,18,In-store,1,54.99,12.05,18-25,0.3309012854678638,62.23588921432536,20.593935743255823,25.74241967906978,28.316661646976762,25.484995482279086,25.484995482279086
P003135,Washing Machine,Whirlpool,66.05,12,AO.com,Scotland,46,Online,0,0.0,3.95,46-55,0.1823366432899111,77.8211579175051,14.189648711611968,17.73706088951496,17.73706088951496,17.73706088951496,17.73706088951496
P003136,TV,Panasonic,253.36,12,Currys,West Midlands,57,In-store,0,0.0,24.2,56-65,0.1575568550287444,77.8211579175051,12.261256896177375,15.326571120221718,15.326571120221718,15.326571120221718,15.326571120221718
P003137,Refrigerator,Samsung,370.41,24,John Lewis,West Midlands,25,Online,1,122.79,32.8,18-25,0.3036056827815782,59.18161213338751,17.967873759871647,22.45984219983956,24.705826419823516,24.705826419823516,24.705826419823516
P003138,Phone,OnePlus,309.53,12,Argos,North West,65,In-store,0,0.0,29.71,56-65,0.1666855594838517,77.8211579175051,12.971663247160514,16.21457905895064,16.21457905895064,16.21457905895064,16.21457905895064
P003139,Laptop,Apple,491.84,36,Currys,Wales,36,Online,0,0.0,35.33,36-45,0.2903169259738927,77.8211579175051,22.592799342338942,28.240999177923676,28.240999177923676,28.240999177923676,28.240999177923676
P003140,Headphones,Sony,236.25,36,AO.com,South East,53,Online,0,0.0,25.03,46-55,0.1992017083199805,77.8211579175051,15.502107600605992,19.37763450075749,19.37763450075749,19.37763450075749,19.37763450075749
P003141,Charger,Belkin,184.58,12,John Lewis,North West,28,In-store,1,57.03,18.1,26-35,0.2606105060792781,62.054568196739645,16.172072422283396,20.215090527854244,20.215090527854244,20.215090527854244,20.215090527854244
P003142,Phone,OnePlus,382.74,12,Amazon UK,Wales,65,In-store,0,0.0,28.46,56-65,0.1641234409231655,77.8211579175051,12.772276214045982,15.965345267557478,15.965345267557478,15.965345267557478,15.965345267557478
P003143,TV,Panasonic,204.69,12,Amazon UK,Wales,53,Online,0,0.0,17.25,46-55,0.1811259671348599,77.8211579175051,14.095432491362772,17.619290614203464,17.619290614203464,17.619290614203464,17.619290614203464
P003144,Refrigerator,Bosch,234.25,36,John Lewis,Wales,54,Online,0,0.0,21.8,46-55,0.2075610402208841,77.8211579175051,16.15264048855105,20.19080061068881,20.19080061068881,20.19080061068881,20.19080061068881
P003145,TV,Panasonic,362.66,24,Amazon UK,North West,31,Online,0,0.0,35.94,26-35,0.2856457930639803,77.8211579175051,22.229286370502997,27.786607963128745,27.786607963128745,27.786607963128745,27.786607963128745
P003146,Tablet,Apple,170.31,36,Argos,Scotland,47,In-store,0,0.0,15.54,46-55,0.1811662242415539,77.8211579175051,14.098565346020107,17.623206682525133,17.623206682525133,15.86088601427262,15.86088601427262
P003147,Phone,Samsung,333.45,36,Currys,Scotland,41,In-store,0,0.0,32.32,36-45,0.305479657395168,77.8211579175051,23.772780658734728,29.71597582341841,29.71597582341841,29.71597582341841,29.71597582341841
P003148,Laptop,Apple,302.77,24,Currys,North West,43,Online,0,0.0,35.63,36-45,0.2875160672413404,77.8211579175051,22.374833272608367,27.96854159076046,27.96854159076046,27.96854159076046,27.96854159076046
P003149,Tablet,Amazon,354.42,12,Amazon UK,London,33,In-store,0,0.0,27.6,26-35,0.3460259176480948,77.8211579175051,26.928137580842,33.6601719760525,33.6601719760525,30.294154778447254,30.294154778447254
P003150,Washing Machine,Bosch,156.74,12,Argos,West Midlands,58,In-store,1,50.67,14.95,56-65,0.1923664153514922,58.37462596200975,11.229317543795968,14.036646929744961,14.036646929744961,14.036646929744961,14.036646929744961
P003151,Phone,OnePlus,490.37,24,Currys,South East,32,Online,0,0.0,37.89,26-35,0.3391304716820074,77.8211579175051,26.39152599140349,32.98940748925436,32.98940748925436,32.98940748925436,32.98940748925436
